iter	Logloss	Accuracy	Precision	Recall	F1
773	0.3219880839	0.9209183673	0.9104477612	0.9336734694	0.9219143577
774	0.321818531	0.9209183673	0.9104477612	0.9336734694	0.9219143577
775	0.3216004987	0.9183673469	0.9059405941	0.9336734694	0.9195979899
776	0.3213298825	0.9183673469	0.9059405941	0.9336734694	0.9195979899
777	0.3207318107	0.9183673469	0.9059405941	0.9336734694	0.9195979899
778	0.3206472812	0.9183673469	0.9059405941	0.9336734694	0.9195979899
779	0.3205264713	0.9183673469	0.9059405941	0.9336734694	0.9195979899
780	0.3200924934	0.9183673469	0.9059405941	0.9336734694	0.9195979899
781	0.3199296184	0.9183673469	0.9059405941	0.9336734694	0.9195979899
782	0.3196832524	0.9209183673	0.9104477612	0.9336734694	0.9219143577
783	0.3194367435	0.9183673469	0.9059405941	0.9336734694	0.9195979899
784	0.3191439734	0.9183673469	0.9059405941	0.9336734694	0.9195979899
785	0.3190256291	0.9183673469	0.9059405941	0.9336734694	0.9195979899
786	0.3187296213	0.9209183673	0.9104477612	0.9336734694	0.9219143577
787	0.3185067225	0.9209183673	0.9104477612	0.9336734694	0.9219143577
788	0.3183297349	0.9209183673	0.9104477612	0.9336734694	0.9219143577
789	0.3180659438	0.9209183673	0.9104477612	0.9336734694	0.9219143577
790	0.3178503144	0.9209183673	0.9104477612	0.9336734694	0.9219143577
791	0.3175718467	0.9209183673	0.9104477612	0.9336734694	0.9219143577
792	0.3171893223	0.9183673469	0.9059405941	0.9336734694	0.9195979899
793	0.3169114482	0.9183673469	0.9059405941	0.9336734694	0.9195979899
794	0.3166810636	0.9183673469	0.9059405941	0.9336734694	0.9195979899
795	0.3166573277	0.9183673469	0.9059405941	0.9336734694	0.9195979899
796	0.3164584733	0.9183673469	0.9059405941	0.9336734694	0.9195979899
797	0.3161068707	0.9183673469	0.9059405941	0.9336734694	0.9195979899
798	0.315954524	0.9183673469	0.9059405941	0.9336734694	0.9195979899
799	0.3158874749	0.9183673469	0.9059405941	0.9336734694	0.9195979899
800	0.3156489497	0.9209183673	0.9104477612	0.9336734694	0.9219143577
801	0.3154120354	0.9234693878	0.915	0.9336734694	0.9242424242
802	0.3150973582	0.9234693878	0.915	0.9336734694	0.9242424242
803	0.3149519435	0.9209183673	0.9104477612	0.9336734694	0.9219143577
804	0.3147752768	0.9209183673	0.9104477612	0.9336734694	0.9219143577
805	0.3144903784	0.9209183673	0.9104477612	0.9336734694	0.9219143577
806	0.3139138745	0.9234693878	0.915	0.9336734694	0.9242424242
807	0.3138158222	0.9234693878	0.915	0.9336734694	0.9242424242
808	0.313753982	0.9234693878	0.915	0.9336734694	0.9242424242
809	0.3135370185	0.9234693878	0.915	0.9336734694	0.9242424242
810	0.313470038	0.9234693878	0.915	0.9336734694	0.9242424242
811	0.3133867015	0.9234693878	0.915	0.9336734694	0.9242424242
812	0.3133710716	0.9234693878	0.915	0.9336734694	0.9242424242
813	0.313174476	0.9234693878	0.915	0.9336734694	0.9242424242
814	0.31286532	0.9260204082	0.9195979899	0.9336734694	0.9265822785
815	0.3126956234	0.9260204082	0.9195979899	0.9336734694	0.9265822785
816	0.3126362629	0.9260204082	0.9195979899	0.9336734694	0.9265822785
817	0.3124130678	0.9260204082	0.9195979899	0.9336734694	0.9265822785
818	0.3118377221	0.9260204082	0.9195979899	0.9336734694	0.9265822785
819	0.3116352582	0.9285714286	0.9242424242	0.9336734694	0.9289340102
820	0.3115352737	0.9285714286	0.9242424242	0.9336734694	0.9289340102
821	0.3112627473	0.9285714286	0.9242424242	0.9336734694	0.9289340102
822	0.3111340881	0.9285714286	0.9242424242	0.9336734694	0.9289340102
823	0.3109384477	0.9285714286	0.9242424242	0.9336734694	0.9289340102
824	0.310574117	0.9285714286	0.9242424242	0.9336734694	0.9289340102
825	0.3105182922	0.9285714286	0.9242424242	0.9336734694	0.9289340102
826	0.3103421369	0.9285714286	0.9242424242	0.9336734694	0.9289340102
827	0.3100225072	0.9285714286	0.9242424242	0.9336734694	0.9289340102
828	0.3093231591	0.9260204082	0.9195979899	0.9336734694	0.9265822785
829	0.3092130739	0.9260204082	0.9195979899	0.9336734694	0.9265822785
830	0.3087678456	0.9260204082	0.9195979899	0.9336734694	0.9265822785
831	0.3083422512	0.9260204082	0.9195979899	0.9336734694	0.9265822785
832	0.3080233546	0.931122449	0.9246231156	0.9387755102	0.9316455696
833	0.3076382844	0.931122449	0.9246231156	0.9387755102	0.9316455696
834	0.3075440969	0.931122449	0.9246231156	0.9387755102	0.9316455696
835	0.3073215323	0.931122449	0.9246231156	0.9387755102	0.9316455696
836	0.3070045983	0.931122449	0.9246231156	0.9387755102	0.9316455696
837	0.3068882887	0.931122449	0.9246231156	0.9387755102	0.9316455696
838	0.306700248	0.9336734694	0.9292929293	0.9387755102	0.9340101523
839	0.3065529366	0.9336734694	0.9292929293	0.9387755102	0.9340101523
840	0.3063452861	0.9336734694	0.9292929293	0.9387755102	0.9340101523
841	0.3061249839	0.9336734694	0.9292929293	0.9387755102	0.9340101523
842	0.3057798926	0.9336734694	0.9292929293	0.9387755102	0.9340101523
843	0.3055679059	0.9362244898	0.9296482412	0.943877551	0.9367088608
844	0.3054350545	0.9362244898	0.9296482412	0.943877551	0.9367088608
845	0.305009731	0.9336734694	0.9292929293	0.9387755102	0.9340101523
846	0.3049137556	0.9336734694	0.9292929293	0.9387755102	0.9340101523
847	0.3047796393	0.9336734694	0.9292929293	0.9387755102	0.9340101523
848	0.304484328	0.9336734694	0.9292929293	0.9387755102	0.9340101523
849	0.3040620154	0.9336734694	0.9292929293	0.9387755102	0.9340101523
850	0.3037607839	0.9336734694	0.9292929293	0.9387755102	0.9340101523
851	0.3036261879	0.9336734694	0.9292929293	0.9387755102	0.9340101523
852	0.3034794425	0.9362244898	0.9296482412	0.943877551	0.9367088608
853	0.3033034502	0.9362244898	0.9296482412	0.943877551	0.9367088608
854	0.3030881725	0.9362244898	0.9296482412	0.943877551	0.9367088608
855	0.3029687948	0.9362244898	0.9296482412	0.943877551	0.9367088608
856	0.3027039619	0.9362244898	0.9296482412	0.943877551	0.9367088608
857	0.3025155385	0.9362244898	0.9296482412	0.943877551	0.9367088608
858	0.3022370652	0.9362244898	0.9296482412	0.943877551	0.9367088608
859	0.3017695409	0.9362244898	0.9296482412	0.943877551	0.9367088608
860	0.3016416213	0.9362244898	0.9296482412	0.943877551	0.9367088608
861	0.3013472291	0.9362244898	0.9296482412	0.943877551	0.9367088608
862	0.300974032	0.9362244898	0.9296482412	0.943877551	0.9367088608
863	0.3005386382	0.9362244898	0.9296482412	0.943877551	0.9367088608
864	0.3003439309	0.9362244898	0.9296482412	0.943877551	0.9367088608
865	0.3000301009	0.9362244898	0.9296482412	0.943877551	0.9367088608
866	0.299553089	0.9362244898	0.9296482412	0.943877551	0.9367088608
867	0.2994129885	0.9362244898	0.9296482412	0.943877551	0.9367088608
868	0.2992790168	0.9362244898	0.9296482412	0.943877551	0.9367088608
869	0.2991283984	0.9362244898	0.9296482412	0.943877551	0.9367088608
870	0.2989892786	0.9387755102	0.93	0.9489795918	0.9393939394
871	0.2986098584	0.9387755102	0.93	0.9489795918	0.9393939394
872	0.2983638964	0.9387755102	0.93	0.9489795918	0.9393939394
873	0.2981136479	0.9387755102	0.93	0.9489795918	0.9393939394
874	0.2979970294	0.9387755102	0.93	0.9489795918	0.9393939394
875	0.2977967089	0.9387755102	0.93	0.9489795918	0.9393939394
876	0.2975367263	0.9387755102	0.93	0.9489795918	0.9393939394
877	0.2973391313	0.9387755102	0.93	0.9489795918	0.9393939394
878	0.297108511	0.9413265306	0.9346733668	0.9489795918	0.9417721519
879	0.2970401378	0.9413265306	0.9346733668	0.9489795918	0.9417721519
880	0.2966040535	0.9413265306	0.9346733668	0.9489795918	0.9417721519
881	0.2964507988	0.9413265306	0.9346733668	0.9489795918	0.9417721519
882	0.296229155	0.9413265306	0.9346733668	0.9489795918	0.9417721519
883	0.2959809934	0.9413265306	0.9346733668	0.9489795918	0.9417721519
884	0.2958583639	0.9413265306	0.9346733668	0.9489795918	0.9417721519
885	0.2955799042	0.9413265306	0.9346733668	0.9489795918	0.9417721519
886	0.2952819392	0.943877551	0.9393939394	0.9489795918	0.9441624365
887	0.2950001047	0.9413265306	0.9390862944	0.943877551	0.941475827
888	0.2948148228	0.9413265306	0.9390862944	0.943877551	0.941475827
889	0.2944540168	0.943877551	0.9393939394	0.9489795918	0.9441624365
890	0.2943063278	0.943877551	0.9393939394	0.9489795918	0.9441624365
891	0.2938642548	0.943877551	0.9393939394	0.9489795918	0.9441624365
892	0.2936599218	0.943877551	0.9393939394	0.9489795918	0.9441624365
893	0.2932651311	0.943877551	0.9393939394	0.9489795918	0.9441624365
894	0.2932445463	0.943877551	0.9393939394	0.9489795918	0.9441624365
895	0.2929476575	0.943877551	0.9393939394	0.9489795918	0.9441624365
896	0.2926440565	0.943877551	0.9393939394	0.9489795918	0.9441624365
897	0.2925635555	0.943877551	0.9393939394	0.9489795918	0.9441624365
898	0.2924175347	0.943877551	0.9393939394	0.9489795918	0.9441624365
899	0.2922500598	0.943877551	0.9393939394	0.9489795918	0.9441624365
900	0.2918060203	0.943877551	0.9393939394	0.9489795918	0.9441624365
901	0.2914534758	0.943877551	0.9393939394	0.9489795918	0.9441624365
902	0.2913229646	0.943877551	0.9393939394	0.9489795918	0.9441624365
903	0.2910953747	0.9413265306	0.9346733668	0.9489795918	0.9417721519
904	0.2906246756	0.9413265306	0.9346733668	0.9489795918	0.9417721519
905	0.2906054564	0.9413265306	0.9346733668	0.9489795918	0.9417721519
906	0.2903555602	0.9413265306	0.9346733668	0.9489795918	0.9417721519
907	0.2901786403	0.943877551	0.9393939394	0.9489795918	0.9441624365
908	0.2898513328	0.943877551	0.9393939394	0.9489795918	0.9441624365
909	0.2895477102	0.943877551	0.9393939394	0.9489795918	0.9441624365
910	0.2893762176	0.943877551	0.9393939394	0.9489795918	0.9441624365
911	0.2892509112	0.9413265306	0.9346733668	0.9489795918	0.9417721519
912	0.2888355196	0.9413265306	0.9346733668	0.9489795918	0.9417721519
913	0.2887201922	0.9413265306	0.9346733668	0.9489795918	0.9417721519
914	0.2887012882	0.9413265306	0.9346733668	0.9489795918	0.9417721519
915	0.2885635439	0.9413265306	0.9346733668	0.9489795918	0.9417721519
916	0.2883527242	0.943877551	0.9393939394	0.9489795918	0.9441624365
917	0.288132273	0.943877551	0.9393939394	0.9489795918	0.9441624365
918	0.2878396069	0.943877551	0.9393939394	0.9489795918	0.9441624365
919	0.2877167732	0.9464285714	0.9441624365	0.9489795918	0.9465648855
920	0.2874720422	0.943877551	0.943877551	0.943877551	0.943877551
921	0.2872863305	0.943877551	0.943877551	0.943877551	0.943877551
922	0.2870422389	0.943877551	0.943877551	0.943877551	0.943877551
923	0.2867785722	0.943877551	0.943877551	0.943877551	0.943877551
924	0.2867004704	0.943877551	0.943877551	0.943877551	0.943877551
925	0.2864288316	0.9464285714	0.9441624365	0.9489795918	0.9465648855
926	0.2862996687	0.9464285714	0.9441624365	0.9489795918	0.9465648855
927	0.2861917626	0.9464285714	0.9441624365	0.9489795918	0.9465648855
928	0.2861273631	0.9464285714	0.9441624365	0.9489795918	0.9465648855
929	0.2859998082	0.9464285714	0.9441624365	0.9489795918	0.9465648855
930	0.285865499	0.9464285714	0.9441624365	0.9489795918	0.9465648855
931	0.2856551482	0.9464285714	0.9441624365	0.9489795918	0.9465648855
932	0.2853743099	0.943877551	0.943877551	0.943877551	0.943877551
933	0.2852591213	0.943877551	0.943877551	0.943877551	0.943877551
934	0.2850018015	0.943877551	0.943877551	0.943877551	0.943877551
935	0.2846697971	0.9464285714	0.9441624365	0.9489795918	0.9465648855
936	0.28452721	0.9464285714	0.9441624365	0.9489795918	0.9465648855
937	0.2842041769	0.943877551	0.943877551	0.943877551	0.943877551
938	0.2840375431	0.9464285714	0.9441624365	0.9489795918	0.9465648855
939	0.28390689	0.9464285714	0.9441624365	0.9489795918	0.9465648855
940	0.2838066203	0.9464285714	0.9441624365	0.9489795918	0.9465648855
941	0.2836437177	0.9464285714	0.9441624365	0.9489795918	0.9465648855
942	0.2831343942	0.9464285714	0.9441624365	0.9489795918	0.9465648855
943	0.28305465	0.9464285714	0.9441624365	0.9489795918	0.9465648855
944	0.2828827976	0.9464285714	0.9441624365	0.9489795918	0.9465648855
945	0.2826738171	0.9464285714	0.9441624365	0.9489795918	0.9465648855
946	0.2823739519	0.9464285714	0.9441624365	0.9489795918	0.9465648855
947	0.2822640923	0.9464285714	0.9441624365	0.9489795918	0.9465648855
948	0.2820730846	0.9464285714	0.9441624365	0.9489795918	0.9465648855
949	0.2818994196	0.9464285714	0.9441624365	0.9489795918	0.9465648855
950	0.2817140118	0.9464285714	0.9441624365	0.9489795918	0.9465648855
951	0.2813983491	0.9464285714	0.9441624365	0.9489795918	0.9465648855
952	0.281336	0.9464285714	0.9441624365	0.9489795918	0.9465648855
953	0.2810848365	0.9464285714	0.9441624365	0.9489795918	0.9465648855
954	0.2809369808	0.9464285714	0.9441624365	0.9489795918	0.9465648855
955	0.2807968295	0.9464285714	0.9441624365	0.9489795918	0.9465648855
956	0.280715814	0.9464285714	0.9441624365	0.9489795918	0.9465648855
957	0.2803950199	0.9464285714	0.9441624365	0.9489795918	0.9465648855
958	0.2803188044	0.9464285714	0.9441624365	0.9489795918	0.9465648855
959	0.2800186605	0.9464285714	0.9441624365	0.9489795918	0.9465648855
960	0.2797732308	0.9464285714	0.9441624365	0.9489795918	0.9465648855
961	0.2795293847	0.9464285714	0.9441624365	0.9489795918	0.9465648855
962	0.2793101652	0.9464285714	0.9441624365	0.9489795918	0.9465648855
963	0.2789597637	0.9464285714	0.9441624365	0.9489795918	0.9465648855
964	0.2788711219	0.9464285714	0.9441624365	0.9489795918	0.9465648855
965	0.2787720853	0.9464285714	0.9441624365	0.9489795918	0.9465648855
966	0.2785477747	0.9464285714	0.9441624365	0.9489795918	0.9465648855
967	0.278351864	0.9464285714	0.9441624365	0.9489795918	0.9465648855
968	0.2782267073	0.9464285714	0.9441624365	0.9489795918	0.9465648855
969	0.2780748643	0.9464285714	0.9441624365	0.9489795918	0.9465648855
970	0.277783192	0.9464285714	0.9441624365	0.9489795918	0.9465648855
971	0.2776258619	0.9464285714	0.9441624365	0.9489795918	0.9465648855
972	0.2774506178	0.9464285714	0.9441624365	0.9489795918	0.9465648855
973	0.2772885414	0.9464285714	0.9441624365	0.9489795918	0.9465648855
974	0.2771413721	0.9464285714	0.9441624365	0.9489795918	0.9465648855
975	0.2770525949	0.9464285714	0.9441624365	0.9489795918	0.9465648855
976	0.2769012984	0.9464285714	0.9441624365	0.9489795918	0.9465648855
977	0.2767390387	0.9464285714	0.9441624365	0.9489795918	0.9465648855
978	0.2765724652	0.9464285714	0.9441624365	0.9489795918	0.9465648855
979	0.2764108854	0.9464285714	0.9441624365	0.9489795918	0.9465648855
980	0.27621971	0.9464285714	0.9441624365	0.9489795918	0.9465648855
981	0.2761786277	0.9464285714	0.9441624365	0.9489795918	0.9465648855
982	0.2760955145	0.9464285714	0.9441624365	0.9489795918	0.9465648855
983	0.2758150992	0.9464285714	0.9441624365	0.9489795918	0.9465648855
984	0.2757687342	0.9464285714	0.9441624365	0.9489795918	0.9465648855
985	0.2755721867	0.9464285714	0.9441624365	0.9489795918	0.9465648855
986	0.2753671049	0.9464285714	0.9441624365	0.9489795918	0.9465648855
987	0.2751300492	0.9464285714	0.9441624365	0.9489795918	0.9465648855
988	0.2748171929	0.9464285714	0.9441624365	0.9489795918	0.9465648855
989	0.2746605017	0.9464285714	0.9441624365	0.9489795918	0.9465648855
990	0.2743889641	0.9464285714	0.9441624365	0.9489795918	0.9465648855
991	0.2742856599	0.9464285714	0.9441624365	0.9489795918	0.9465648855
992	0.274093983	0.9464285714	0.9441624365	0.9489795918	0.9465648855
993	0.2740482221	0.9464285714	0.9441624365	0.9489795918	0.9465648855
994	0.2739446392	0.9464285714	0.9441624365	0.9489795918	0.9465648855
995	0.273603079	0.9489795918	0.9489795918	0.9489795918	0.9489795918
996	0.2734774558	0.9489795918	0.9489795918	0.9489795918	0.9489795918
997	0.2732847991	0.9489795918	0.9489795918	0.9489795918	0.9489795918
998	0.2732230447	0.9489795918	0.9489795918	0.9489795918	0.9489795918
999	0.2727432151	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1000	0.2725237744	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1001	0.2723200187	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1002	0.2721366164	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1003	0.27191053	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1004	0.2718558617	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1005	0.2717743306	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1006	0.2716513515	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1007	0.2714670041	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1008	0.2712017576	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1009	0.2710461622	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1010	0.2708267567	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1011	0.2707070888	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1012	0.2706158383	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1013	0.2704338878	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1014	0.2700409856	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1015	0.2698916302	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1016	0.2697964719	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1017	0.2696863296	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1018	0.2696213879	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1019	0.2694308091	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1020	0.2692714614	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1021	0.2691496971	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1022	0.2690396221	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1023	0.2688242189	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1024	0.2687225775	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1025	0.2686000332	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1026	0.2684521973	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1027	0.2682848806	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1028	0.2681547082	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1029	0.2680966003	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1030	0.2679787341	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1031	0.267812289	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1032	0.2676318051	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1033	0.2674763262	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1034	0.267183683	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1035	0.266812351	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1036	0.2666244175	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1037	0.2664641607	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1038	0.2661354437	0.9464285714	0.9441624365	0.9489795918	0.9465648855
1039	0.2659597818	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1040	0.2657920659	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1041	0.2656713496	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1042	0.26551168	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1043	0.2653843543	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1044	0.2651027259	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1045	0.2649761523	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1046	0.2648682063	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1047	0.2647098797	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1048	0.2644889741	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1049	0.2643527927	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1050	0.2642780652	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1051	0.2641684955	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1052	0.2640462354	0.9489795918	0.9489795918	0.9489795918	0.9489795918
1053	0.2637174832	0.9515306122	0.9492385787	0.9540816327	0.951653944
1054	0.2633486544	0.9515306122	0.9492385787	0.9540816327	0.951653944
1055	0.2631888937	0.9515306122	0.9492385787	0.9540816327	0.951653944
1056	0.2630515466	0.9515306122	0.9492385787	0.9540816327	0.951653944
1057	0.2628440975	0.9515306122	0.9492385787	0.9540816327	0.951653944
1058	0.2624346713	0.9515306122	0.9492385787	0.9540816327	0.951653944
1059	0.2622760918	0.9515306122	0.9492385787	0.9540816327	0.951653944
1060	0.2621134208	0.9515306122	0.9492385787	0.9540816327	0.951653944
1061	0.2620530216	0.9515306122	0.9492385787	0.9540816327	0.951653944
1062	0.2618849428	0.9515306122	0.9492385787	0.9540816327	0.951653944
1063	0.2616349297	0.9515306122	0.9492385787	0.9540816327	0.951653944
1064	0.2615917088	0.9515306122	0.9492385787	0.9540816327	0.951653944
1065	0.2614393049	0.9515306122	0.9492385787	0.9540816327	0.951653944
1066	0.2609929068	0.9515306122	0.9492385787	0.9540816327	0.951653944
1067	0.2607542259	0.9515306122	0.9492385787	0.9540816327	0.951653944
1068	0.2606905042	0.9515306122	0.9492385787	0.9540816327	0.951653944
1069	0.2604574507	0.9515306122	0.9492385787	0.9540816327	0.951653944
1070	0.2603238174	0.9515306122	0.9492385787	0.9540816327	0.951653944
1071	0.2601776656	0.9515306122	0.9492385787	0.9540816327	0.951653944
1072	0.2601377869	0.9515306122	0.9492385787	0.9540816327	0.951653944
1073	0.2600120115	0.9515306122	0.9492385787	0.9540816327	0.951653944
1074	0.2598527275	0.9515306122	0.9492385787	0.9540816327	0.951653944
1075	0.259653548	0.9515306122	0.9492385787	0.9540816327	0.951653944
1076	0.2595509307	0.9515306122	0.9492385787	0.9540816327	0.951653944
1077	0.2593763286	0.9515306122	0.9492385787	0.9540816327	0.951653944
1078	0.2592723963	0.9515306122	0.9492385787	0.9540816327	0.951653944
1079	0.2592034821	0.9515306122	0.9492385787	0.9540816327	0.951653944
1080	0.2590551002	0.9515306122	0.9492385787	0.9540816327	0.951653944
1081	0.2588946596	0.9515306122	0.9492385787	0.9540816327	0.951653944
1082	0.2587556178	0.9515306122	0.9492385787	0.9540816327	0.951653944
1083	0.2586260672	0.9515306122	0.9492385787	0.9540816327	0.951653944
1084	0.2584701841	0.9515306122	0.9492385787	0.9540816327	0.951653944
1085	0.258377082	0.9515306122	0.9492385787	0.9540816327	0.951653944
1086	0.2581099242	0.9515306122	0.9492385787	0.9540816327	0.951653944
1087	0.2579612587	0.9515306122	0.9492385787	0.9540816327	0.951653944
1088	0.2578614443	0.9515306122	0.9492385787	0.9540816327	0.951653944
1089	0.2577897342	0.9515306122	0.9492385787	0.9540816327	0.951653944
1090	0.2574800905	0.9515306122	0.9492385787	0.9540816327	0.951653944
1091	0.2572651222	0.9515306122	0.9492385787	0.9540816327	0.951653944
1092	0.2569360106	0.9515306122	0.9492385787	0.9540816327	0.951653944
1093	0.2568188412	0.9515306122	0.9492385787	0.9540816327	0.951653944
1094	0.2563834779	0.9515306122	0.9492385787	0.9540816327	0.951653944
1095	0.2560378739	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1096	0.2558939737	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1097	0.2558055141	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1098	0.2556291508	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1099	0.2555779137	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1100	0.2552407891	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1101	0.2550370907	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1102	0.2547403075	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1103	0.254612541	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1104	0.254379004	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1105	0.2541689431	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1106	0.2540529882	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1107	0.2538781359	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1108	0.2536658249	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1109	0.2534795434	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1110	0.2532293528	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1111	0.2531395267	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1112	0.2530119699	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1113	0.2528762475	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1114	0.252658071	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1115	0.2525898653	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1116	0.2524940667	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1117	0.2524622739	0.9540816327	0.9494949495	0.9591836735	0.9543147208
1118	0.2523652324	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1119	0.2520491801	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1120	0.2517885252	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1121	0.2517667031	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1122	0.2515549841	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1123	0.2514310522	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1124	0.2512568459	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1125	0.25118742	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1126	0.2510079113	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1127	0.2508832781	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1128	0.25064623	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1129	0.2505272503	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1130	0.2503930896	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1131	0.2503046404	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1132	0.2502241095	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1133	0.2502022269	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1134	0.2501050829	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1135	0.249969415	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1136	0.2498425853	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1137	0.2495098032	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1138	0.2492580981	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1139	0.2490036493	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1140	0.2489220416	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1141	0.2487956933	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1142	0.2487057644	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1143	0.2486261045	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1144	0.2485587653	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1145	0.2482696488	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1146	0.248119837	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1147	0.2479310013	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1148	0.2478313731	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1149	0.247703893	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1150	0.2475912263	0.9566326531	0.9543147208	0.9591836735	0.9567430025
1151	0.2475459431	0.9566326531	0.9543147208	0.9591836735	0.9567430025
